4,600,0,0.019385,16427,40917,22.2853,4
4,600,0,0.014482,12496,31657,29.8301,6
4,600,0,0.012173,10866,28527,35.4884,8
4,1000,0,0.088085,45928,105222,22.7053,4
4,1000,0,0.060656,32467,75688,32.9728,6
4,1000,0,0.048482,28007,64504,41.2524,8
4,1400,0,0.236228,97083,218001,23.2318,4
4,1400,0,0.159416,69310,150588,34.4257,6
4,1400,0,0.121526,52875,118682,45.1591,8
4,1800,0,0.497038,166851,363467,23.4670,4
4,1800,0,0.335375,121486,249635,34.7790,6
4,1800,0,0.273101,94413,199041,42.7095,8
4,2200,0,0.901652,292524,581015,23.6189,4
4,2200,0,0.609864,227931,391178,34.9193,6
4,2200,0,0.459134,161576,306792,46.3830,8
4,2600,0,1.48139,527231,838321,23.7291,4
4,2600,0,1.00366,331851,559083,35.0237,6
4,2600,0,0.762731,317052,463185,46.0870,8
4,3000,0,2.27043,914002,1208642,23.7840,4
4,3000,0,1.5354,634564,777760,35.1701,6
4,3000,0,1.15876,648266,663193,46.6015,8
4,4096,0,5.78309,75564336,2424233,23.7656,4
4,4096,0,4.0758,52652238,1518195,33.7207,6
4,4096,0,3.49973,41387437,1133899,39.2713,8
4,6144,0,20.1871,7239903620,5209608,22.9779,4
4,6144,0,14.951,4826746431,3440419,31.0251,6
4,6144,0,12.3738,3620126665,2604704,37.4870,8
4,8192,0,47.8722,17166001426,9313039,22.9676,4
4,8192,0,35.3678,11449723151,6309318,31.0879,6
4,8192,0,29.2699,8583454625,5602298,37.5646,8
4,10240,0,93.6777,33532626643,40139770,22.9242,4
4,10240,0,68.9962,22360183448,11751516,31.1247,6
4,10240,0,57.226,16766777310,13225440,37.5264,8
